"","quadrat","values","site","trait"
"2037","M12",0.268740876791524,"WFDP","fdis_meta"
"2038","M13",0.318100490041513,"WFDP","fdis_meta"
"2039","M14",0.32621112519614,"WFDP","fdis_meta"
"2040","M15",0.278097001624496,"WFDP","fdis_meta"
"2041","M16",0.224069904189084,"WFDP","fdis_meta"
"2042","M17",0.30161542077933,"WFDP","fdis_meta"
"2043","M18",0.163031885035223,"WFDP","fdis_meta"
"2044","M19",0.250005682808837,"WFDP","fdis_meta"
"2045","M20",0.311545987517835,"WFDP","fdis_meta"
"2046","M21",0.330982538140733,"WFDP","fdis_meta"
"2047","M22",0.25209095121183,"WFDP","fdis_meta"
"2048","M23",0.281255006721223,"WFDP","fdis_meta"
"2049","M24",0.2930528409052,"WFDP","fdis_meta"
"2050","M25",0.28109958098954,"WFDP","fdis_meta"
"2051","M26",0.305360401496953,"WFDP","fdis_meta"
"2052","M27",0.244056592385303,"WFDP","fdis_meta"
"2053","M28",0.300184091346141,"WFDP","fdis_meta"
"2054","M29",0.357010304813568,"WFDP","fdis_meta"
"2055","M30",0.284460848804903,"WFDP","fdis_meta"
"2056","M31",0.329011852951238,"WFDP","fdis_meta"
"2057","M32",0.315812417389121,"WFDP","fdis_meta"
"2058","M33",0.338931769162196,"WFDP","fdis_meta"
"2059","M34",0.297074359671699,"WFDP","fdis_meta"
"2060","M35",0.304577032804076,"WFDP","fdis_meta"
"2061","M36",0.23036570749652,"WFDP","fdis_meta"
"2062","M37",0.251076687535243,"WFDP","fdis_meta"
"2063","M38",0.293960837442604,"WFDP","fdis_meta"
"2064","M39",0.331464005310728,"WFDP","fdis_meta"
"2065","M40",0.329260696780345,"WFDP","fdis_meta"
"2066","N01",0.247379292921242,"WFDP","fdis_meta"
"2067","N02",0.350845575385911,"WFDP","fdis_meta"
"2068","N03",0.302810205608775,"WFDP","fdis_meta"
"2069","N04",0.3556251972054,"WFDP","fdis_meta"
"2070","N05",0.335088120302285,"WFDP","fdis_meta"
"2071","N06",0.315841836717447,"WFDP","fdis_meta"
"2072","N07",0.181572565876349,"WFDP","fdis_meta"
"2073","N08",0.338410604241857,"WFDP","fdis_meta"
"2074","N09",0.301085986397595,"WFDP","fdis_meta"
"2075","N10",0.297927292695156,"WFDP","fdis_meta"
"2076","N11",0.210765806359896,"WFDP","fdis_meta"
"2077","N12",0.238726492238269,"WFDP","fdis_meta"
"2078","N13",0.30021537294299,"WFDP","fdis_meta"
"2079","N14",0.331718698497713,"WFDP","fdis_meta"
"2080","N15",0.232512931898792,"WFDP","fdis_meta"
"2081","N16",0.321721934805121,"WFDP","fdis_meta"
"2082","N17",0.2213249141859,"WFDP","fdis_meta"
"2083","N18",0.305300577165061,"WFDP","fdis_meta"
"2084","N19",0.322800831004083,"WFDP","fdis_meta"
"2085","N20",0.29166046376758,"WFDP","fdis_meta"
"2086","N21",0.242493152462766,"WFDP","fdis_meta"
"2087","N22",0.286460048918581,"WFDP","fdis_meta"
"2088","N23",0.324234254788046,"WFDP","fdis_meta"
"2089","N24",0.319507137222466,"WFDP","fdis_meta"
"2090","N25",0.202385232226936,"WFDP","fdis_meta"
"2091","N26",0.279168879093831,"WFDP","fdis_meta"
"2092","N27",0.256949893748112,"WFDP","fdis_meta"
"2093","N28",0.282800165434139,"WFDP","fdis_meta"
"2094","N29",0.28508813149341,"WFDP","fdis_meta"
"2095","N30",0.332428254693642,"WFDP","fdis_meta"
"2096","N31",0.328224594107367,"WFDP","fdis_meta"
"2097","N32",0.330407644496349,"WFDP","fdis_meta"
"2098","N33",0.289851516293829,"WFDP","fdis_meta"
"2099","N34",0.288964000247602,"WFDP","fdis_meta"
"2100","N35",0.316774921648137,"WFDP","fdis_meta"
"2101","N36",0.280801407686272,"WFDP","fdis_meta"
"2102","N37",0.306401124644037,"WFDP","fdis_meta"
"2103","N38",0.256359303970864,"WFDP","fdis_meta"
"2104","N39",0.288871427373635,"WFDP","fdis_meta"
"2105","N40",0.281147953163245,"WFDP","fdis_meta"
"2106","O01",0.207441398381745,"WFDP","fdis_meta"
"2107","O02",0.279740823373405,"WFDP","fdis_meta"
"2108","O03",0.263624710534148,"WFDP","fdis_meta"
"2109","O04",0.213928385685681,"WFDP","fdis_meta"
"2110","O05",0.305821111951982,"WFDP","fdis_meta"
"2111","O06",0.301636713516331,"WFDP","fdis_meta"
"2112","O07",0.226068179981381,"WFDP","fdis_meta"
"2113","O08",0.252041896054962,"WFDP","fdis_meta"
"2114","O09",0.258353230164646,"WFDP","fdis_meta"
"2115","O10",0.218753059889917,"WFDP","fdis_meta"
"2116","O11",0.299115668629781,"WFDP","fdis_meta"
"2117","O12",0.301685032407891,"WFDP","fdis_meta"
"2118","O13",0.282404030689423,"WFDP","fdis_meta"
"2119","O14",0.274904101052618,"WFDP","fdis_meta"
"2120","O15",0.318388577215142,"WFDP","fdis_meta"
"2121","O16",0.0158265424224824,"WFDP","fdis_meta"
"2122","O17",0.309804698774313,"WFDP","fdis_meta"
"2123","O18",0.265830010625417,"WFDP","fdis_meta"
"2124","O19",0.335668506932696,"WFDP","fdis_meta"
"2125","O20",0.292966687348627,"WFDP","fdis_meta"
"2126","O21",0.393874907848232,"WFDP","fdis_meta"
"2127","O22",0.316532775593098,"WFDP","fdis_meta"
"2128","O23",0.349057285561409,"WFDP","fdis_meta"
"2129","O24",0.308595536816285,"WFDP","fdis_meta"
"2130","O25",0.278256911570371,"WFDP","fdis_meta"
"2131","O26",0.303621534662788,"WFDP","fdis_meta"
"2132","O27",0.230325976430148,"WFDP","fdis_meta"
"2133","O28",0.267179023577924,"WFDP","fdis_meta"
"2134","O29",0.278764985614317,"WFDP","fdis_meta"
"2135","O30",0.298578329026893,"WFDP","fdis_meta"
"2136","O31",0.29918751584756,"WFDP","fdis_meta"
"2137","O32",0.317167345331383,"WFDP","fdis_meta"
"2138","O33",0.362197761373591,"WFDP","fdis_meta"
"2139","O34",0.299640125374148,"WFDP","fdis_meta"
"2140","O35",0.305338832841035,"WFDP","fdis_meta"
"2141","O36",0.301366325813888,"WFDP","fdis_meta"
"2142","O37",0.299679867509591,"WFDP","fdis_meta"
"2143","O38",0.235845802562895,"WFDP","fdis_meta"
"2144","O39",0.322190046324189,"WFDP","fdis_meta"
"2145","O40",0.291829163567231,"WFDP","fdis_meta"
"2146","P01",0.146551538608638,"WFDP","fdis_meta"
"2147","P02",0.202381957823271,"WFDP","fdis_meta"
"2148","P03",0.134404883571955,"WFDP","fdis_meta"
"2149","P04",0.284693899930294,"WFDP","fdis_meta"
"2150","P05",0.283585864534509,"WFDP","fdis_meta"
"2151","P06",0.231500833688236,"WFDP","fdis_meta"
"2152","P07",0.300189047876926,"WFDP","fdis_meta"
"2153","P08",0.255497754925461,"WFDP","fdis_meta"
"2154","P09",0.307776722268859,"WFDP","fdis_meta"
"2155","P10",0.280667248778774,"WFDP","fdis_meta"
"2156","P11",0.281046920829682,"WFDP","fdis_meta"
"2157","P12",0.293624494167523,"WFDP","fdis_meta"
"2158","P13",0.305766006526056,"WFDP","fdis_meta"
"2159","P14",0.293064239056057,"WFDP","fdis_meta"
"2160","P15",0.20196924306098,"WFDP","fdis_meta"
"2161","P16",0.246083346543198,"WFDP","fdis_meta"
"2162","P17",0.319179182670223,"WFDP","fdis_meta"
"2163","P18",0.223064423787854,"WFDP","fdis_meta"
"2164","P19",0.262302627828806,"WFDP","fdis_meta"
"2165","P20",0.369783455430453,"WFDP","fdis_meta"
"2166","P21",0.30005636549024,"WFDP","fdis_meta"
"2167","P22",0.264518803820266,"WFDP","fdis_meta"
"2168","P23",0.256005766491546,"WFDP","fdis_meta"
"2169","P24",0.324132382595356,"WFDP","fdis_meta"
"2170","P25",0.350203657226815,"WFDP","fdis_meta"
"2171","P26",0.339923011259511,"WFDP","fdis_meta"
"2172","P27",0.307576281019889,"WFDP","fdis_meta"
"2173","P28",0.303834434416907,"WFDP","fdis_meta"
"2174","P29",0.330225160943425,"WFDP","fdis_meta"
"2175","P30",0.315424295799639,"WFDP","fdis_meta"
"2176","P31",0.364378138420605,"WFDP","fdis_meta"
"2177","P32",0.330496285218051,"WFDP","fdis_meta"
"2178","P33",0.347431935779988,"WFDP","fdis_meta"
"2179","P34",0.322542466136479,"WFDP","fdis_meta"
"2180","P35",0.294738036612844,"WFDP","fdis_meta"
"2181","P36",0.328002639643547,"WFDP","fdis_meta"
"2182","P37",0.262959991588792,"WFDP","fdis_meta"
"2183","P38",0.313384464787806,"WFDP","fdis_meta"
"2184","P39",0.261230651324546,"WFDP","fdis_meta"
"2185","P40",0.277670748371265,"WFDP","fdis_meta"
"2186","1897",0.196887711212798,"TRCP","fdis_meta"
"2187","1898",0.194173520502801,"TRCP","fdis_meta"
"2188","1899",0.223113761779464,"TRCP","fdis_meta"
"2189","1900",0.203549381344465,"TRCP","fdis_meta"
"2190","1901",0.184637821844218,"TRCP","fdis_meta"
"2191","1902",0.187603024005553,"TRCP","fdis_meta"
"2192","1903",0.116831860102169,"TRCP","fdis_meta"
"2193","1904",0.113578376677434,"TRCP","fdis_meta"
"2194","1905",0.191514163582866,"TRCP","fdis_meta"
"2195","1906",0.172139422567433,"TRCP","fdis_meta"
"2196","1907",0.243001141479392,"TRCP","fdis_meta"
"2197","1908",0.198541162047517,"TRCP","fdis_meta"
"2198","1909",0.168943059933363,"TRCP","fdis_meta"
"2199","1910",0.177852755884581,"TRCP","fdis_meta"
"2200","1911",0.131521701483086,"TRCP","fdis_meta"
"2201","1912",0.126959317780864,"TRCP","fdis_meta"
"2202","1913",0.145735535614642,"TRCP","fdis_meta"
"2203","1914",0.206284627787205,"TRCP","fdis_meta"
"2204","1915",0.213129121219759,"TRCP","fdis_meta"
"2205","1916",0.213205058718121,"TRCP","fdis_meta"
"2206","1917",0.169979979486331,"TRCP","fdis_meta"
"2207","1997",0.148930246778739,"TRCP","fdis_meta"
"2208","1998",0.161385681914876,"TRCP","fdis_meta"
"2209","1999",0.191108124337993,"TRCP","fdis_meta"
"2210","2000",0.134596095330323,"TRCP","fdis_meta"
"2211","2001",0.203145243990013,"TRCP","fdis_meta"
"2212","2002",0.151485319314518,"TRCP","fdis_meta"
"2213","2003",0.0684987417031935,"TRCP","fdis_meta"
"2214","2004",0.0761313425353993,"TRCP","fdis_meta"
"2215","2005",0.150449331261959,"TRCP","fdis_meta"
"2216","2006",0.160445010716443,"TRCP","fdis_meta"
"2217","2007",0.13102251826441,"TRCP","fdis_meta"
"2218","2008",0.174807710035658,"TRCP","fdis_meta"
"2219","2009",0.182115622088045,"TRCP","fdis_meta"
"2220","2010",0.211863457634985,"TRCP","fdis_meta"
"2221","2011",0.21698545636341,"TRCP","fdis_meta"
"2222","2012",0.135295233337571,"TRCP","fdis_meta"
"2223","2013",0.0839069195473755,"TRCP","fdis_meta"
"2224","2014",0.101508640398706,"TRCP","fdis_meta"
"2225","2015",0.190086532726169,"TRCP","fdis_meta"
"2226","2016",0.211085287089276,"TRCP","fdis_meta"
"2227","2017",0.215541963999236,"TRCP","fdis_meta"
"2228","2097",0.190487624073422,"TRCP","fdis_meta"
"2229","2098",0.0798573444700871,"TRCP","fdis_meta"
"2230","2099",0.0747223443514543,"TRCP","fdis_meta"
"2231","2100",0.079601572299288,"TRCP","fdis_meta"
"2232","2101",0.136861952384206,"TRCP","fdis_meta"
"2233","2102",0.195040028196757,"TRCP","fdis_meta"
"2234","2103",0.205768109724168,"TRCP","fdis_meta"
"2235","2104",0.212782883272445,"TRCP","fdis_meta"
"2236","2105",0.195416333594329,"TRCP","fdis_meta"
"2237","2106",0.164055054931951,"TRCP","fdis_meta"
"2238","2107",0.228325883550606,"TRCP","fdis_meta"
"2239","2108",0.218804914031665,"TRCP","fdis_meta"
"2240","2109",0.210460267447036,"TRCP","fdis_meta"
"2241","2110",0.177434380137075,"TRCP","fdis_meta"
"2242","2111",0.170904844213026,"TRCP","fdis_meta"
"2243","2112",0.0906984071328811,"TRCP","fdis_meta"
"2244","2113",0.0492334654348001,"TRCP","fdis_meta"
"2245","2114",0.0632918692584478,"TRCP","fdis_meta"
"2246","2115",0.178674491690367,"TRCP","fdis_meta"
"2247","2116",0.157752177121428,"TRCP","fdis_meta"
"2248","2117",0.168379378193191,"TRCP","fdis_meta"
"2249","2197",0.141215053357499,"TRCP","fdis_meta"
"2250","2198",0.121650875178606,"TRCP","fdis_meta"
"2251","2199",0.125105561051596,"TRCP","fdis_meta"
"2252","2200",0.16134900417536,"TRCP","fdis_meta"
"2253","2201",0.18784529841187,"TRCP","fdis_meta"
"2254","2202",0.20999351573102,"TRCP","fdis_meta"
"2255","2203",0.20305904506229,"TRCP","fdis_meta"
"2256","2204",0.231768031122175,"TRCP","fdis_meta"
"2257","2205",0.210702276387626,"TRCP","fdis_meta"
"2258","2206",0.218191377780615,"TRCP","fdis_meta"
"2259","2207",0.213883006692851,"TRCP","fdis_meta"
"2260","2208",0.218474001917419,"TRCP","fdis_meta"
"2261","2209",0.221331274090942,"TRCP","fdis_meta"
"2262","2210",0.241848710715308,"TRCP","fdis_meta"
"2263","2211",0.211892464933411,"TRCP","fdis_meta"
"2264","2212",0.180733208693397,"TRCP","fdis_meta"
"2265","2213",0.165808107276111,"TRCP","fdis_meta"
"2266","2214",0.145648816167299,"TRCP","fdis_meta"
"2267","2215",0.10016967103058,"TRCP","fdis_meta"
"2268","2216",0.159217537113032,"TRCP","fdis_meta"
"2269","2217",0.162174789179429,"TRCP","fdis_meta"
"2270","2296",0,"TRCP","fdis_meta"
"2271","2297",0.125180207372609,"TRCP","fdis_meta"
"2272","2298",0.123921099687868,"TRCP","fdis_meta"
"2273","2299",0.141642355503677,"TRCP","fdis_meta"
"2274","2300",0.180064834660648,"TRCP","fdis_meta"
"2275","2301",0.193309303987543,"TRCP","fdis_meta"
"2276","2302",0.198997249210606,"TRCP","fdis_meta"
"2277","2303",0.220617232486323,"TRCP","fdis_meta"
"2278","2304",0.226269601604091,"TRCP","fdis_meta"
"2279","2305",0.220569307602008,"TRCP","fdis_meta"
"2280","2306",0.218917630567207,"TRCP","fdis_meta"
"2281","2307",0.228313783034512,"TRCP","fdis_meta"
"2282","2308",0.214258635253852,"TRCP","fdis_meta"
"2283","2309",0.218983850874125,"TRCP","fdis_meta"
"2284","2310",0.227948299446632,"TRCP","fdis_meta"
"2285","2311",0.176462482955676,"TRCP","fdis_meta"
"2286","2312",0.231038195054742,"TRCP","fdis_meta"
"2287","2313",0.204226665278275,"TRCP","fdis_meta"
"2288","2314",0.206996637088237,"TRCP","fdis_meta"
"2289","2315",0.20024843686142,"TRCP","fdis_meta"
"2290","2316",0.153272372432712,"TRCP","fdis_meta"
"2291","2317",0.175553705247174,"TRCP","fdis_meta"
"2292","2396",0,"TRCP","fdis_meta"
"2293","2397",0.20801988044585,"TRCP","fdis_meta"
"2294","2398",0.221004439681752,"TRCP","fdis_meta"
"2295","2399",0.203560526082914,"TRCP","fdis_meta"
"2296","2400",0.214713421093749,"TRCP","fdis_meta"
"2297","2401",0.215508086992895,"TRCP","fdis_meta"
"2298","2402",0.219936524032763,"TRCP","fdis_meta"
"2299","2403",0.218140043147709,"TRCP","fdis_meta"
"2300","2404",0.214563471898896,"TRCP","fdis_meta"
"2301","2405",0.216930412371554,"TRCP","fdis_meta"
"2302","2406",0.207442103816282,"TRCP","fdis_meta"
"2303","2407",0.19013631295175,"TRCP","fdis_meta"
"2304","2408",0.211229379791753,"TRCP","fdis_meta"
"2305","2409",0.228855854598031,"TRCP","fdis_meta"
"2306","2410",0.23661351804042,"TRCP","fdis_meta"
"2307","2411",0.209651024017611,"TRCP","fdis_meta"
"2308","2412",0.209028739056566,"TRCP","fdis_meta"
"2309","2413",0.207260571084091,"TRCP","fdis_meta"
"2310","2414",0.162524798788149,"TRCP","fdis_meta"
"2311","2415",0.199470777107679,"TRCP","fdis_meta"
"2312","2416",0.143759449554933,"TRCP","fdis_meta"
"2313","2417",0.186946927972236,"TRCP","fdis_meta"
"2314","2497",0.214762574485065,"TRCP","fdis_meta"
"2315","2498",0.214932278047654,"TRCP","fdis_meta"
"2316","2499",0.211510696091662,"TRCP","fdis_meta"
"2317","2500",0.202371174141001,"TRCP","fdis_meta"
"2318","2501",0.171830923963659,"TRCP","fdis_meta"
"2319","2502",0.127448942274976,"TRCP","fdis_meta"
"2320","2503",0.105771377966297,"TRCP","fdis_meta"
"2321","2504",0.159403442752641,"TRCP","fdis_meta"
"2322","2505",0.182906231287115,"TRCP","fdis_meta"
"2323","2506",0.200349669490057,"TRCP","fdis_meta"
"2324","2507",0.200225215745853,"TRCP","fdis_meta"
"2325","2508",0.212221626219055,"TRCP","fdis_meta"
"2326","2509",0.215134161920542,"TRCP","fdis_meta"
"2327","2510",0.231010860704871,"TRCP","fdis_meta"
"2328","2511",0.223121490589312,"TRCP","fdis_meta"
"2329","2512",0.202714046867406,"TRCP","fdis_meta"
"2330","2513",0.227910027633857,"TRCP","fdis_meta"
"2331","2514",0.253642852688861,"TRCP","fdis_meta"
"2332","2515",0.299468855772,"TRCP","fdis_meta"
"2333","2516",0.129804709948819,"TRCP","fdis_meta"
"2334","2517",0.190828086588343,"TRCP","fdis_meta"
"2335","2597",0.183834081314242,"TRCP","fdis_meta"
"2336","2598",0.129409047748129,"TRCP","fdis_meta"
"2337","2599",0.174957505486049,"TRCP","fdis_meta"
"2338","2600",0.159025905046365,"TRCP","fdis_meta"
"2339","2601",0.143878919219545,"TRCP","fdis_meta"
"2340","2602",0.183762153148755,"TRCP","fdis_meta"
"2341","2603",0.160108555679378,"TRCP","fdis_meta"
"2342","2604",0.154529113062107,"TRCP","fdis_meta"
"2343","2605",0.10044162937138,"TRCP","fdis_meta"
"2344","2606",0.136321134954159,"TRCP","fdis_meta"
"2345","2607",0.171959038827266,"TRCP","fdis_meta"
"2346","2608",0.215083346149815,"TRCP","fdis_meta"
"2347","2609",0.213466228301001,"TRCP","fdis_meta"
"2348","2610",0.219005619258496,"TRCP","fdis_meta"
"2349","2611",0.176466499403435,"TRCP","fdis_meta"
"2350","2612",0.216673091551386,"TRCP","fdis_meta"
"2351","2613",0.265858390234121,"TRCP","fdis_meta"
"2352","2614",0.0904751613262233,"TRCP","fdis_meta"
"2353","2615",0.248346102510619,"TRCP","fdis_meta"
"2354","2616",0.265805038188688,"TRCP","fdis_meta"
"2355","2617",0.272015350152753,"TRCP","fdis_meta"
"2356","2697",0.194229283735032,"TRCP","fdis_meta"
"2357","2698",0.17632770282534,"TRCP","fdis_meta"
"2358","2699",0.174037828440695,"TRCP","fdis_meta"
"2359","2700",0.175125823867371,"TRCP","fdis_meta"
"2360","2701",0.198118646764757,"TRCP","fdis_meta"
"2361","2702",0.16919311768881,"TRCP","fdis_meta"
"2362","2703",0.18394055199929,"TRCP","fdis_meta"
"2363","2704",0.215011113160749,"TRCP","fdis_meta"
"2364","2705",0.221537734798291,"TRCP","fdis_meta"
"2365","2706",0.133956252556907,"TRCP","fdis_meta"
"2366","2707",0.209590182407743,"TRCP","fdis_meta"
"2367","2708",0.199662866811854,"TRCP","fdis_meta"
"2368","2709",0.187332886754784,"TRCP","fdis_meta"
"2369","2710",0.147941008350016,"TRCP","fdis_meta"
"2370","2711",0.198929102670656,"TRCP","fdis_meta"
"2371","2712",0.199492770297944,"TRCP","fdis_meta"
"2372","2713",0.166733997040817,"TRCP","fdis_meta"
"2373","2714",0.260340826017734,"TRCP","fdis_meta"
"2374","2715",0.232681421766849,"TRCP","fdis_meta"
"2375","2716",0.18602472116744,"TRCP","fdis_meta"
"2376","2717",0.26633071319437,"TRCP","fdis_meta"
"2377","2797",0.206601725354764,"TRCP","fdis_meta"
"2378","2798",0.180460995318755,"TRCP","fdis_meta"
"2379","2799",0.168175227331535,"TRCP","fdis_meta"
"2380","2800",0.194566781662581,"TRCP","fdis_meta"
"2381","2801",0.177200561654812,"TRCP","fdis_meta"
"2382","2802",0.179568619007951,"TRCP","fdis_meta"
"2383","2803",0.137928436418655,"TRCP","fdis_meta"
"2384","2804",0.177506269886022,"TRCP","fdis_meta"
"2385","2805",0.176414796407941,"TRCP","fdis_meta"
"2386","2806",0.172085020847232,"TRCP","fdis_meta"
"2387","2807",0.197897601174959,"TRCP","fdis_meta"
"2388","2808",0.173687693221374,"TRCP","fdis_meta"
"2389","2809",0.18233832702268,"TRCP","fdis_meta"
"2390","2810",0.236463747372865,"TRCP","fdis_meta"
"2391","2811",0.284639730997026,"TRCP","fdis_meta"
"2392","2812",0.242788828025101,"TRCP","fdis_meta"
"2393","2813",0.284164625402649,"TRCP","fdis_meta"
"2394","2814",0.142524338596581,"TRCP","fdis_meta"
"2395","2815",0.148594418327068,"TRCP","fdis_meta"
"2396","2816",0.207837446942768,"TRCP","fdis_meta"
"2397","2817",0.285377589898013,"TRCP","fdis_meta"
"2398","2897",0.202165975084342,"TRCP","fdis_meta"
"2399","2898",0.218966796932244,"TRCP","fdis_meta"
"2400","2899",0.182050801755225,"TRCP","fdis_meta"
"2401","2900",0.209638519902067,"TRCP","fdis_meta"
"2402","2901",0.203123529368369,"TRCP","fdis_meta"
"2403","2902",0.186608079492368,"TRCP","fdis_meta"
"2404","2903",0.192805181523934,"TRCP","fdis_meta"
"2405","2904",0.183682988376642,"TRCP","fdis_meta"
"2406","2905",0.196611209621389,"TRCP","fdis_meta"
"2407","2906",0.173222363635687,"TRCP","fdis_meta"
"2408","2907",0.173040903270606,"TRCP","fdis_meta"
"2409","2908",0.185421806133646,"TRCP","fdis_meta"
"2410","2909",0.236219406276665,"TRCP","fdis_meta"
"2411","2910",0.283281683051386,"TRCP","fdis_meta"
"2412","2911",0.242812706703736,"TRCP","fdis_meta"
"2413","2912",0.261967644821342,"TRCP","fdis_meta"
"2414","2913",0.237614180174258,"TRCP","fdis_meta"
"2415","2914",0.238716893640468,"TRCP","fdis_meta"
"2416","2915",0.198272302530709,"TRCP","fdis_meta"
"2417","2916",0.279033522039005,"TRCP","fdis_meta"
"2418","2917",0.246820311628719,"TRCP","fdis_meta"
"2419","2997",0.139011509215943,"TRCP","fdis_meta"
"2420","2998",0.231965798979196,"TRCP","fdis_meta"
"2421","2999",0.231162157869287,"TRCP","fdis_meta"
"2422","3000",0.227018504544249,"TRCP","fdis_meta"
"2423","3001",0.226042203936974,"TRCP","fdis_meta"
"2424","3002",0.212559146489312,"TRCP","fdis_meta"
"2425","3003",0.183538431859197,"TRCP","fdis_meta"
"2426","3004",0.291165565149496,"TRCP","fdis_meta"
"2427","3005",0.290252585783094,"TRCP","fdis_meta"
"2428","3006",0.167459213911204,"TRCP","fdis_meta"
"2429","3007",0.110292075455242,"TRCP","fdis_meta"
"2430","3008",0.242223111323369,"TRCP","fdis_meta"
"2431","3009",0.28354634953269,"TRCP","fdis_meta"
"2432","3010",0.254273428367391,"TRCP","fdis_meta"
"2433","3011",0.186054087410369,"TRCP","fdis_meta"
"2434","3012",0.27914090269908,"TRCP","fdis_meta"
"2435","3013",0.241924565158529,"TRCP","fdis_meta"
"2436","3014",0.277869815917882,"TRCP","fdis_meta"
"2437","3015",0.246688546343209,"TRCP","fdis_meta"
"2438","3016",0.210124313124024,"TRCP","fdis_meta"
"2439","3017",0.212987166037837,"TRCP","fdis_meta"
"2440","3097",0.24094048054872,"TRCP","fdis_meta"
"2441","3098",0.173865047473524,"TRCP","fdis_meta"
"2442","3099",0.141453740907946,"TRCP","fdis_meta"
"2443","3100",0.22586421824891,"TRCP","fdis_meta"
"2444","3101",0.267067898222434,"TRCP","fdis_meta"
"2445","3102",0.184593053632844,"TRCP","fdis_meta"
"2446","3103",0.217261449336604,"TRCP","fdis_meta"
"2447","3104",0.288827817353244,"TRCP","fdis_meta"
"2448","3105",0.277469572034043,"TRCP","fdis_meta"
"2449","3106",0.184485468063061,"TRCP","fdis_meta"
"2450","3107",0.264764627986537,"TRCP","fdis_meta"
"2451","3108",0.24872126922869,"TRCP","fdis_meta"
"2452","3109",0.225798628250779,"TRCP","fdis_meta"
"2453","3110",0.207284120081311,"TRCP","fdis_meta"
"2454","3111",0.225671453138517,"TRCP","fdis_meta"
"2455","3112",0.256198811835033,"TRCP","fdis_meta"
"2456","3113",0.277597399668537,"TRCP","fdis_meta"
"2457","3114",0.176951055422291,"TRCP","fdis_meta"
"2458","3115",0.14671426543244,"TRCP","fdis_meta"
"2459","3116",0.19321394430975,"TRCP","fdis_meta"
"2460","3117",0.211554122537057,"TRCP","fdis_meta"
"2461","3197",0.243395319787491,"TRCP","fdis_meta"
"2462","3198",0.259122294908686,"TRCP","fdis_meta"
"2463","3199",0.251542078342821,"TRCP","fdis_meta"
"2464","3200",0.261460772156505,"TRCP","fdis_meta"
"2465","3201",0.224534355761284,"TRCP","fdis_meta"
"2466","3202",0.23434861945683,"TRCP","fdis_meta"
"2467","3203",0.20891593672607,"TRCP","fdis_meta"
"2468","3204",0.272013135418325,"TRCP","fdis_meta"
"2469","3205",0.277184434306303,"TRCP","fdis_meta"
"2470","3206",0.264673724786884,"TRCP","fdis_meta"
"2471","3207",0.264865478189658,"TRCP","fdis_meta"
"2472","3208",0.156792446118184,"TRCP","fdis_meta"
"2473","3209",0.106427111124657,"TRCP","fdis_meta"
"2474","3210",0.105942587113764,"TRCP","fdis_meta"
"2475","3211",0.148628923410338,"TRCP","fdis_meta"
"2476","3212",0.205382262701403,"TRCP","fdis_meta"
"2477","3213",0.157394532447512,"TRCP","fdis_meta"
"2478","3214",0.1875806069802,"TRCP","fdis_meta"
"2479","3215",0.211334481089072,"TRCP","fdis_meta"
"2480","3216",0.206428726489866,"TRCP","fdis_meta"
"2481","3217",0.213635146609523,"TRCP","fdis_meta"
"2482","3297",0.247429033892061,"TRCP","fdis_meta"
"2483","3298",0.207034297305623,"TRCP","fdis_meta"
"2484","3299",0.289238964829021,"TRCP","fdis_meta"
"2485","3300",0.255249792065576,"TRCP","fdis_meta"
"2486","3301",0.252877552593511,"TRCP","fdis_meta"
"2487","3302",0.20482308489202,"TRCP","fdis_meta"
"2488","3303",0.277947403054345,"TRCP","fdis_meta"
"2489","3304",0.27601119734192,"TRCP","fdis_meta"
"2490","3305",0.238554162065874,"TRCP","fdis_meta"
"2491","3306",0.15694057595371,"TRCP","fdis_meta"
"2492","3307",0.205284646350943,"TRCP","fdis_meta"
"2493","3308",0.153694441172299,"TRCP","fdis_meta"
"2494","3309",0.124969729354184,"TRCP","fdis_meta"
"2495","3310",0.277076924357234,"TRCP","fdis_meta"
"2496","3311",0.285343083996658,"TRCP","fdis_meta"
"2497","3312",0.249303142912726,"TRCP","fdis_meta"
"2498","3313",0.220202845718533,"TRCP","fdis_meta"
"2499","3314",0.219006777350838,"TRCP","fdis_meta"
"2500","3315",0.210107240449463,"TRCP","fdis_meta"
"2501","3316",0.216260665212831,"TRCP","fdis_meta"
"2502","3317",0.182930171304062,"TRCP","fdis_meta"
"2503","3397",0.242447703462656,"TRCP","fdis_meta"
"2504","3398",0.195703485417167,"TRCP","fdis_meta"
"2505","3399",0.193942154754852,"TRCP","fdis_meta"
"2506","3400",0.254858674139482,"TRCP","fdis_meta"
"2507","3401",0.241049723732284,"TRCP","fdis_meta"
"2508","3402",0.282386687265125,"TRCP","fdis_meta"
"2509","3403",0.289109201942632,"TRCP","fdis_meta"
"2510","3404",0.24848121848009,"TRCP","fdis_meta"
"2511","3405",0.245294133820415,"TRCP","fdis_meta"
"2512","3406",0.237954478873561,"TRCP","fdis_meta"
"2513","3407",0.149898153929255,"TRCP","fdis_meta"
"2514","3408",0.287304876920443,"TRCP","fdis_meta"
"2515","3409",0.263036684999879,"TRCP","fdis_meta"
"2516","3410",0.204090141233517,"TRCP","fdis_meta"
"2517","3411",0.210211852185903,"TRCP","fdis_meta"
"2518","3412",0.214564433076088,"TRCP","fdis_meta"
