"site","mean_dis","type","obs"
"WFDP",0.85249332012575,"meta","exp"
"SERC",0.828686437083879,"meta","exp"
"TRCP",0.964202405018231,"meta","exp"
"WFDP",0.901056461628011,"meta","exp"
"SERC",0.829180292390755,"meta","exp"
"TRCP",0.991183361777933,"meta","exp"
"WFDP",0.876752787489129,"meta","exp"
"SERC",0.828446201641958,"meta","exp"
"TRCP",0.960610233126441,"meta","exp"
"WFDP",0.883661010294743,"meta","exp"
"SERC",0.883796490642233,"meta","exp"
"TRCP",0.943976073079771,"meta","exp"
"WFDP",0.872251727387885,"meta","exp"
"SERC",0.834906097983482,"meta","exp"
"TRCP",0.953511580451071,"meta","exp"
"WFDP",0.853526751049272,"meta","exp"
"SERC",0.822556749042931,"meta","exp"
"TRCP",0.947799294538711,"meta","exp"
"WFDP",0.898057347657009,"meta","exp"
"SERC",0.833370024646703,"meta","exp"
"TRCP",0.929450007292296,"meta","exp"
"WFDP",0.858587344668714,"meta","exp"
"SERC",0.837581243503624,"meta","exp"
"TRCP",0.944752197761211,"meta","exp"
"WFDP",0.899196706537752,"meta","exp"
"SERC",0.84010248199875,"meta","exp"
"TRCP",0.942330617787982,"meta","exp"
"WFDP",0.905590789068209,"meta","exp"
"SERC",0.830904035246348,"meta","exp"
"TRCP",0.913330677800232,"meta","exp"
"WFDP",0.870766168484326,"meta","exp"
"SERC",0.831682577651312,"meta","exp"
"TRCP",0.934362261388119,"meta","exp"
"WFDP",0.868124140371617,"meta","exp"
"SERC",0.78910625409376,"meta","exp"
"TRCP",0.96245880166012,"meta","exp"
"WFDP",0.861532657503696,"meta","exp"
"SERC",0.837266733044694,"meta","exp"
"TRCP",0.929972130976722,"meta","exp"
"WFDP",0.880288135643117,"meta","exp"
"SERC",0.843064945225555,"meta","exp"
"TRCP",0.913380635331164,"meta","exp"
"WFDP",0.883269995810548,"meta","exp"
"SERC",0.829161970304745,"meta","exp"
"TRCP",0.98623852925424,"meta","exp"
"WFDP",0.894449325264519,"meta","exp"
"SERC",0.830416338034152,"meta","exp"
"TRCP",0.940610849581024,"meta","exp"
"WFDP",0.89600120571764,"meta","exp"
"SERC",0.809994193883002,"meta","exp"
"TRCP",0.980499988270464,"meta","exp"
"WFDP",0.89131023863678,"meta","exp"
"SERC",0.848036230680396,"meta","exp"
"TRCP",0.979198172027096,"meta","exp"
"WFDP",0.875642274624752,"meta","exp"
"SERC",0.831546330352197,"meta","exp"
"TRCP",0.950753948616414,"meta","exp"
"WFDP",0.864865491120246,"meta","exp"
"SERC",0.807875566618,"meta","exp"
"TRCP",0.969821604207147,"meta","exp"
"WFDP",0.880588472015295,"meta","exp"
"SERC",0.833928969730312,"meta","exp"
"TRCP",0.986451517377562,"meta","exp"
"WFDP",0.848853874851248,"meta","exp"
"SERC",0.808644879672159,"meta","exp"
"TRCP",0.9836541805532,"meta","exp"
"WFDP",0.859135055079753,"meta","exp"
"SERC",0.793187041652845,"meta","exp"
"TRCP",0.97523131912813,"meta","exp"
"WFDP",0.873627824503162,"meta","exp"
"SERC",0.837177119463247,"meta","exp"
"TRCP",0.926985537684399,"meta","exp"
"WFDP",0.893750970215477,"meta","exp"
"SERC",0.792638730723556,"meta","exp"
"TRCP",0.956749960124169,"meta","exp"
"WFDP",0.883053069362868,"meta","exp"
"SERC",0.809776727370116,"meta","exp"
"TRCP",0.976654968374111,"meta","exp"
"WFDP",0.893004062879471,"meta","exp"
"SERC",0.829439217573106,"meta","exp"
"TRCP",0.943508886954716,"meta","exp"
"WFDP",0.899158171523221,"meta","exp"
"SERC",0.813822029397281,"meta","exp"
"TRCP",0.93069205782417,"meta","exp"
"WFDP",0.88530728706234,"meta","exp"
"SERC",0.838029094923148,"meta","exp"
"TRCP",0.940968157439969,"meta","exp"
"WFDP",0.886765995933739,"meta","exp"
"SERC",0.821705807632791,"meta","exp"
"TRCP",0.896740280683706,"meta","exp"
"WFDP",0.877078202858552,"meta","exp"
"SERC",0.827340455862674,"meta","exp"
"TRCP",0.95031064799055,"meta","exp"
"WFDP",0.880042238158714,"meta","exp"
"SERC",0.82219858062087,"meta","exp"
"TRCP",0.911753091326716,"meta","exp"
"WFDP",0.91307764019138,"meta","exp"
"SERC",0.809709791887468,"meta","exp"
"TRCP",0.930452899478197,"meta","exp"
"WFDP",0.859533770818365,"meta","exp"
"SERC",0.80655447956165,"meta","exp"
"TRCP",0.920264380951684,"meta","exp"
"WFDP",0.882140726056727,"meta","exp"
"SERC",0.819412639283299,"meta","exp"
"TRCP",0.93345799329471,"meta","exp"
"WFDP",0.855181353009478,"meta","exp"
"SERC",0.817171837860325,"meta","exp"
"TRCP",0.964098320986536,"meta","exp"
"WFDP",0.867388235607739,"meta","exp"
"SERC",0.829838431088664,"meta","exp"
"TRCP",0.955860380202068,"meta","exp"
"WFDP",0.895344549086154,"meta","exp"
"SERC",0.769735181145663,"meta","exp"
"TRCP",0.91589542525017,"meta","exp"
"WFDP",0.893172633650328,"meta","exp"
"SERC",0.823441231792694,"meta","exp"
"TRCP",0.958957992980803,"meta","exp"
"WFDP",0.878174574638483,"meta","exp"
"SERC",0.853601549181583,"meta","exp"
"TRCP",0.912726471784687,"meta","exp"
"WFDP",0.843313274868113,"meta","exp"
"SERC",0.805764484375482,"meta","exp"
"TRCP",0.962414684851017,"meta","exp"
"WFDP",0.86756468105924,"meta","exp"
"SERC",0.813753962118313,"meta","exp"
"TRCP",0.910046717971877,"meta","exp"
"WFDP",0.904572725182853,"meta","exp"
"SERC",0.836655108211812,"meta","exp"
"TRCP",0.928343279583727,"meta","exp"
"WFDP",0.864630088932874,"meta","exp"
"SERC",0.871837794038334,"meta","exp"
"TRCP",0.953542883145509,"meta","exp"
"WFDP",0.849398443952385,"meta","exp"
"SERC",0.845417420661337,"meta","exp"
"TRCP",0.962376249267158,"meta","exp"
"WFDP",0.88208374966581,"meta","exp"
"SERC",0.822226519826816,"meta","exp"
"TRCP",0.902884427611098,"meta","exp"
"WFDP",0.868115988984561,"meta","exp"
"SERC",0.838573328144837,"meta","exp"
"TRCP",0.960600708260405,"meta","exp"
"WFDP",0.899251889838883,"meta","exp"
"SERC",0.859708572667444,"meta","exp"
"TRCP",0.94859644091766,"meta","exp"
"WFDP",0.843325957961548,"meta","exp"
"SERC",0.815540832655983,"meta","exp"
"TRCP",0.933270530992475,"meta","exp"
"WFDP",0.861104990134767,"meta","exp"
"SERC",0.788176513372139,"meta","exp"
"TRCP",0.933381090566293,"meta","exp"
"WFDP",0.860671610603587,"meta","exp"
"SERC",0.819311663064463,"meta","exp"
"TRCP",0.929903147795666,"meta","exp"
"WFDP",0.873828009843464,"meta","exp"
"SERC",0.816674509401595,"meta","exp"
"TRCP",0.972932068966134,"meta","exp"
"WFDP",0.894634588605327,"meta","exp"
"SERC",0.851771313575329,"meta","exp"
"TRCP",0.938739604257826,"meta","exp"
"WFDP",0.874732249783071,"meta","exp"
"SERC",0.781385339106406,"meta","exp"
"TRCP",0.923825128246183,"meta","exp"
"WFDP",0.876933594430197,"meta","exp"
"SERC",0.801098750185833,"meta","exp"
"TRCP",0.915725904246051,"meta","exp"
"WFDP",0.8535623260748,"meta","exp"
"SERC",0.837600885722686,"meta","exp"
"TRCP",0.938317607723118,"meta","exp"
"WFDP",0.899693813940436,"meta","exp"
"SERC",0.813105936759837,"meta","exp"
"TRCP",1.00439289157981,"meta","exp"
"WFDP",0.871578041548137,"meta","exp"
"SERC",0.816023719987671,"meta","exp"
"TRCP",0.909555222392868,"meta","exp"
"WFDP",0.876063341233373,"meta","exp"
"SERC",0.876243636660743,"meta","exp"
"TRCP",0.946096458235485,"meta","exp"
"WFDP",0.900675550053367,"meta","exp"
"SERC",0.828208278761804,"meta","exp"
"TRCP",0.966827666492591,"meta","exp"
"WFDP",0.871114850552223,"meta","exp"
"SERC",0.813787096275524,"meta","exp"
"TRCP",0.962907230262188,"meta","exp"
"WFDP",0.86515008946672,"meta","exp"
"SERC",0.855946838490705,"meta","exp"
"TRCP",0.969561480167889,"meta","exp"
"WFDP",0.84691525255529,"meta","exp"
"SERC",0.815291391532938,"meta","exp"
"TRCP",0.9463324570125,"meta","exp"
"WFDP",0.884863159829639,"meta","exp"
"SERC",0.801653879543763,"meta","exp"
"TRCP",0.952756524748994,"meta","exp"
"WFDP",0.856102023977497,"meta","exp"
"SERC",0.838688967148858,"meta","exp"
"TRCP",0.957328472734856,"meta","exp"
"WFDP",0.900940968792609,"meta","exp"
"SERC",0.816493302765486,"meta","exp"
"TRCP",0.948135146500908,"meta","exp"
"WFDP",0.872542204006884,"meta","exp"
"SERC",0.839702696231772,"meta","exp"
"TRCP",0.955589238625017,"meta","exp"
"WFDP",0.842216500897658,"meta","exp"
"SERC",0.845551414631747,"meta","exp"
"TRCP",0.888178644504725,"meta","exp"
"WFDP",0.879443537682422,"meta","exp"
"SERC",0.855421702523933,"meta","exp"
"TRCP",0.967196547458766,"meta","exp"
"WFDP",0.879342353372594,"meta","exp"
"SERC",0.811248874046867,"meta","exp"
"TRCP",0.956904430819694,"meta","exp"
"WFDP",0.862347312314672,"meta","exp"
"SERC",0.843442174801508,"meta","exp"
"TRCP",0.935391243794485,"meta","exp"
"WFDP",0.828464255669733,"meta","exp"
"SERC",0.861316450715435,"meta","exp"
"TRCP",0.964753146140096,"meta","exp"
"WFDP",0.88446900929744,"meta","exp"
"SERC",0.814596434490667,"meta","exp"
"TRCP",0.929653917972777,"meta","exp"
"WFDP",0.856868673319307,"meta","exp"
"SERC",0.814052535603641,"meta","exp"
"TRCP",0.919872868309169,"meta","exp"
"WFDP",0.89205331798664,"meta","exp"
"SERC",0.834075327255116,"meta","exp"
"TRCP",0.927141882517102,"meta","exp"
"WFDP",0.875193877828577,"meta","exp"
"SERC",0.822891291148708,"meta","exp"
"TRCP",0.984611585593675,"meta","exp"
"WFDP",0.857995392687794,"meta","exp"
"SERC",0.835452572744499,"meta","exp"
"TRCP",0.941478772749887,"meta","exp"
"WFDP",0.894118845888525,"meta","exp"
"SERC",0.80848086942492,"meta","exp"
"TRCP",0.913726569300301,"meta","exp"
"WFDP",0.865068403397712,"meta","exp"
"SERC",0.845308297418561,"meta","exp"
"TRCP",0.953481097118733,"meta","exp"
"WFDP",0.865248984341276,"meta","exp"
"SERC",0.797346305742113,"meta","exp"
"TRCP",0.944411479267422,"meta","exp"
"WFDP",0.907065239881647,"meta","exp"
"SERC",0.820519652476372,"meta","exp"
"TRCP",0.936150714831477,"meta","exp"
"WFDP",0.903404903200749,"meta","exp"
"SERC",0.796036796632151,"meta","exp"
"TRCP",0.923079924278188,"meta","exp"
"WFDP",0.882782707533774,"meta","exp"
"SERC",0.810755645879687,"meta","exp"
"TRCP",0.92794348728155,"meta","exp"
"WFDP",0.869980506783847,"meta","exp"
"SERC",0.81757410471788,"meta","exp"
"TRCP",0.983719818468116,"meta","exp"
"WFDP",0.860323989252043,"meta","exp"
"SERC",0.851020571166825,"meta","exp"
"TRCP",0.93869725902891,"meta","exp"
"WFDP",0.860535385160134,"meta","exp"
"SERC",0.824771091626294,"meta","exp"
"TRCP",0.966031939206297,"meta","exp"
"WFDP",0.868743352421326,"meta","exp"
"SERC",0.851559205518323,"meta","exp"
"TRCP",0.943189922831542,"meta","exp"
"WFDP",0.903311099869072,"meta","exp"
"SERC",0.804751309861804,"meta","exp"
"TRCP",0.945505729903976,"meta","exp"
"WFDP",0.868106087533808,"meta","exp"
"SERC",0.7902608043487,"meta","exp"
"TRCP",0.941275491721923,"meta","exp"
"WFDP",0.90319256099726,"meta","exp"
"SERC",0.857488822424085,"meta","exp"
"TRCP",0.937351035354684,"meta","exp"
"WFDP",0.863863450773643,"meta","exp"
"SERC",0.801586387773185,"meta","exp"
"TRCP",0.931233772551537,"meta","exp"
"WFDP",0.898475819208279,"meta","exp"
"SERC",0.861151331794261,"meta","exp"
"TRCP",0.931564725325404,"meta","exp"
"WFDP",0.863662640305993,"meta","exp"
"SERC",0.816144547442595,"meta","exp"
"TRCP",0.91698444499203,"meta","exp"
"WFDP",0.88023438934116,"meta","exp"
"SERC",0.790024365376332,"meta","exp"
"TRCP",0.933005229955797,"meta","exp"
"WFDP",0.867954746992571,"meta","exp"
"SERC",0.809122905994239,"meta","exp"
"TRCP",0.940121026855572,"meta","exp"
"WFDP",0.8532041466595,"meta","exp"
"SERC",0.837837917754043,"meta","exp"
"TRCP",0.965002906313906,"meta","exp"
"WFDP",0.870644738348133,"meta","exp"
"SERC",0.789402665490019,"meta","exp"
"TRCP",0.943891798972106,"meta","exp"
"WFDP",0.87736223271228,"meta","exp"
"SERC",0.794431534472633,"meta","exp"
"TRCP",0.923170040511519,"meta","exp"
"WFDP",0.859162250850088,"meta","exp"
"SERC",0.789780728460499,"meta","exp"
"TRCP",0.929951046996983,"meta","exp"
"WFDP",0.886416327483932,"meta","exp"
"SERC",0.835685049311319,"meta","exp"
"TRCP",0.948390855334997,"meta","exp"
"WFDP",0.85805689813672,"meta","exp"
"SERC",0.836162033921554,"meta","exp"
"TRCP",0.923575963161791,"meta","exp"
"WFDP",0.896461014344055,"meta","exp"
"SERC",0.818750536391914,"meta","exp"
"TRCP",0.935009275082097,"meta","exp"
"WFDP",0.87642397091795,"meta","exp"
"SERC",0.802917146296677,"meta","exp"
"TRCP",0.963188232941084,"meta","exp"
"WFDP",0.886419334351647,"meta","exp"
"SERC",0.852449647874085,"meta","exp"
"TRCP",0.905151381468707,"meta","exp"
"WFDP",0.888015244718774,"meta","exp"
"SERC",0.797992046879067,"meta","exp"
"TRCP",0.950557374248342,"meta","exp"
"WFDP",0.915006038603981,"meta","exp"
"SERC",0.829291965328681,"meta","exp"
"TRCP",0.942137886370522,"meta","exp"
"WFDP",0.864819174327361,"meta","exp"
"SERC",0.844381304323798,"meta","exp"
"TRCP",0.98234240583623,"meta","exp"
"WFDP",0.915065267902177,"meta","exp"
"SERC",0.821916065052758,"meta","exp"
"TRCP",0.933405497653261,"meta","exp"
"WFDP",0.848499057195988,"meta","exp"
"SERC",0.769171468812846,"meta","exp"
"TRCP",0.956288038778799,"meta","exp"
"WFDP",0.901482307327854,"meta","exp"
"SERC",0.846770684130216,"meta","exp"
"TRCP",0.950829841766814,"meta","exp"
"WFDP",0.896818272368426,"meta","exp"
"SERC",0.851676700541737,"meta","exp"
"TRCP",0.958038139945434,"meta","exp"
"WFDP",0.876522927449013,"meta","exp"
"SERC",0.8342927545064,"meta","exp"
"TRCP",0.904935251802564,"meta","exp"
"WFDP",0.876919470729967,"meta","exp"
"SERC",0.843673722187461,"meta","exp"
"TRCP",0.952713915963947,"meta","exp"
"WFDP",0.876893450771273,"meta","exp"
"SERC",0.862020090780026,"meta","exp"
"TRCP",0.937153305202022,"meta","exp"
"WFDP",0.848523651941128,"meta","exp"
"SERC",0.811045750282449,"meta","exp"
"TRCP",0.909274646914852,"meta","exp"
"WFDP",0.898205354780127,"meta","exp"
"SERC",0.826271486905356,"meta","exp"
"TRCP",0.965634605363241,"meta","exp"
"WFDP",0.877839396953896,"meta","exp"
"SERC",0.800289243011181,"meta","exp"
"TRCP",0.97370213576986,"meta","exp"
"WFDP",0.887725153796921,"meta","exp"
"SERC",0.875276891714916,"meta","exp"
"TRCP",0.948014826178584,"meta","exp"
"WFDP",0.869917686287148,"meta","exp"
"SERC",0.829176862526899,"meta","exp"
"TRCP",0.903477897701151,"meta","exp"
"WFDP",0.888431484858973,"meta","exp"
"SERC",0.833469155822186,"meta","exp"
"TRCP",0.910487217571436,"meta","exp"
"WFDP",0.896404169079414,"meta","exp"
"SERC",0.847926408457515,"meta","exp"
"TRCP",0.979824538114204,"meta","exp"
"WFDP",0.861383068709635,"meta","exp"
"SERC",0.826527612637773,"meta","exp"
"TRCP",0.923978544335947,"meta","exp"
"WFDP",0.870286130310442,"meta","exp"
"SERC",0.814809296544694,"meta","exp"
"TRCP",0.94340132340745,"meta","exp"
"WFDP",0.917482980460162,"meta","exp"
"SERC",0.802438528454095,"meta","exp"
"TRCP",0.926926947066116,"meta","exp"
"WFDP",0.861119054733774,"meta","exp"
"SERC",0.84843609803428,"meta","exp"
"TRCP",0.962908205557567,"meta","exp"
"WFDP",0.875090527457879,"meta","exp"
"SERC",0.822939470326923,"meta","exp"
"TRCP",0.967230925629754,"meta","exp"
"WFDP",0.880198340294175,"meta","exp"
"SERC",0.848396337387919,"meta","exp"
"TRCP",0.928692616272665,"meta","exp"
"WFDP",0.898280314655453,"meta","exp"
"SERC",0.813334202453736,"meta","exp"
"TRCP",0.934404469687677,"meta","exp"
"WFDP",0.866243389321903,"meta","exp"
"SERC",0.823465827157075,"meta","exp"
"TRCP",0.982723100283781,"meta","exp"
"WFDP",0.846386904751981,"meta","exp"
"SERC",0.842927219729953,"meta","exp"
"TRCP",0.96862830339024,"meta","exp"
"WFDP",0.874729903850163,"meta","exp"
"SERC",0.849126769485902,"meta","exp"
"TRCP",0.93990683257854,"meta","exp"
"WFDP",0.897349255024832,"meta","exp"
"SERC",0.8469281652641,"meta","exp"
"TRCP",0.946935369771078,"meta","exp"
"WFDP",0.865337192124057,"meta","exp"
"SERC",0.835430273508312,"meta","exp"
"TRCP",0.951001570830374,"meta","exp"
"WFDP",0.87479199719035,"meta","exp"
"SERC",0.817017723167679,"meta","exp"
"TRCP",0.94057460782802,"meta","exp"
"WFDP",0.877072477907739,"meta","exp"
"SERC",0.781676502169152,"meta","exp"
"TRCP",0.966665913692191,"meta","exp"
"WFDP",0.883143894410746,"meta","exp"
"SERC",0.818626891210006,"meta","exp"
"TRCP",0.922652745546759,"meta","exp"
"WFDP",0.873632547625385,"meta","exp"
"SERC",0.836390426219469,"meta","exp"
"TRCP",0.905754405249393,"meta","exp"
"WFDP",0.86428741627519,"meta","exp"
"SERC",0.852239776518212,"meta","exp"
"TRCP",0.928220323720694,"meta","exp"
"WFDP",0.890280027984231,"meta","exp"
"SERC",0.832739325417987,"meta","exp"
"TRCP",0.92835149751069,"meta","exp"
"WFDP",0.842879086283245,"meta","exp"
"SERC",0.807896093959282,"meta","exp"
"TRCP",0.92749760284484,"meta","exp"
"WFDP",0.866064853183546,"meta","exp"
"SERC",0.811889089873091,"meta","exp"
"TRCP",1.00761622267209,"meta","exp"
"WFDP",0.856862478014562,"meta","exp"
"SERC",0.816487084087011,"meta","exp"
"TRCP",0.946199178479607,"meta","exp"
"WFDP",0.87214245978456,"meta","exp"
"SERC",0.849286951824363,"meta","exp"
"TRCP",0.976053499171779,"meta","exp"
"WFDP",0.844407429963959,"meta","exp"
"SERC",0.796079845312306,"meta","exp"
"TRCP",0.977818570985093,"meta","exp"
"WFDP",0.884650662844771,"meta","exp"
"SERC",0.796657473298748,"meta","exp"
"TRCP",0.94058146102002,"meta","exp"
"WFDP",0.899281521362818,"meta","exp"
"SERC",0.850495252878503,"meta","exp"
"TRCP",0.9772369729593,"meta","exp"
"WFDP",0.87394459885495,"meta","exp"
"SERC",0.820215008790017,"meta","exp"
"TRCP",0.928447080186482,"meta","exp"
"WFDP",0.897007377504234,"meta","exp"
"SERC",0.839990439740997,"meta","exp"
"TRCP",0.953548529330858,"meta","exp"
"WFDP",0.904026710497927,"meta","exp"
"SERC",0.815289971765842,"meta","exp"
"TRCP",0.981466931414632,"meta","exp"
"WFDP",0.889165981998733,"meta","exp"
"SERC",0.872278664561016,"meta","exp"
"TRCP",0.94360693826289,"meta","exp"
"WFDP",0.883508126200578,"meta","exp"
"SERC",0.829427921161394,"meta","exp"
"TRCP",0.940531148283305,"meta","exp"
"WFDP",0.851271940254925,"meta","exp"
"SERC",0.842553247596931,"meta","exp"
"TRCP",0.93771853876789,"meta","exp"
"WFDP",0.903046594347677,"meta","exp"
"SERC",0.85311263137173,"meta","exp"
"TRCP",0.99253050131336,"meta","exp"
"WFDP",0.869641356103325,"meta","exp"
"SERC",0.793636245476417,"meta","exp"
"TRCP",0.935815220775542,"meta","exp"
"WFDP",0.895283808170017,"meta","exp"
"SERC",0.800486821823526,"meta","exp"
"TRCP",0.91218755029379,"meta","exp"
"WFDP",0.853880527561452,"meta","exp"
"SERC",0.818832813970547,"meta","exp"
"TRCP",0.919396522278174,"meta","exp"
"WFDP",0.875641924389916,"meta","exp"
"SERC",0.792263677105802,"meta","exp"
"TRCP",0.96491970903791,"meta","exp"
"WFDP",0.879470882882475,"meta","exp"
"SERC",0.804000088826867,"meta","exp"
"TRCP",0.919185210466005,"meta","exp"
"WFDP",0.896388249825747,"meta","exp"
"SERC",0.831649452639108,"meta","exp"
"TRCP",0.981577860557409,"meta","exp"
"WFDP",0.884385294602377,"meta","exp"
"SERC",0.837252688783215,"meta","exp"
"TRCP",0.957493042674069,"meta","exp"
"WFDP",0.852084982688865,"meta","exp"
"SERC",0.824482939426569,"meta","exp"
"TRCP",0.940162928669119,"meta","exp"
"WFDP",0.881848079801452,"meta","exp"
"SERC",0.792635323275171,"meta","exp"
"TRCP",0.931502799731644,"meta","exp"
"WFDP",0.848362425311963,"meta","exp"
"SERC",0.802778344794177,"meta","exp"
"TRCP",0.923639674528315,"meta","exp"
"WFDP",0.932593526813674,"meta","exp"
"SERC",0.855341462424911,"meta","exp"
"TRCP",0.934979386378349,"meta","exp"
"WFDP",0.881082847332406,"meta","exp"
"SERC",0.788065494454989,"meta","exp"
"TRCP",0.93847460889588,"meta","exp"
"WFDP",0.875381922214731,"meta","exp"
"SERC",0.829320392494723,"meta","exp"
"TRCP",0.959378864883728,"meta","exp"
"WFDP",0.8544224844412,"meta","exp"
"SERC",0.857097273929,"meta","exp"
"TRCP",0.942368494132118,"meta","exp"
"WFDP",0.888277669465496,"meta","exp"
"SERC",0.834610382955831,"meta","exp"
"TRCP",0.979819948225662,"meta","exp"
"WFDP",0.856814416632637,"meta","exp"
"SERC",0.846147614294056,"meta","exp"
"TRCP",0.899378262193793,"meta","exp"
"WFDP",0.876827292308223,"meta","exp"
"SERC",0.847750776947268,"meta","exp"
"TRCP",0.91991018098603,"meta","exp"
"WFDP",0.887062535375266,"meta","exp"
"SERC",0.825034021154988,"meta","exp"
"TRCP",0.962896815044065,"meta","exp"
"WFDP",0.865180970972721,"meta","exp"
"SERC",0.830963999845705,"meta","exp"
"TRCP",0.98644569618903,"meta","exp"
"WFDP",0.845793153406996,"meta","exp"
"SERC",0.819986084682364,"meta","exp"
"TRCP",0.922036474220392,"meta","exp"
"WFDP",0.857586838800999,"meta","exp"
"SERC",0.793090127162949,"meta","exp"
"TRCP",0.92620041524209,"meta","exp"
"WFDP",0.889645141049049,"meta","exp"
"SERC",0.839221975361103,"meta","exp"
"TRCP",0.9664535193931,"meta","exp"
"WFDP",0.885526642230913,"meta","exp"
"SERC",0.830548546397279,"meta","exp"
"TRCP",0.914137617683575,"meta","exp"
"WFDP",0.879224502188565,"meta","exp"
"SERC",0.819517199036319,"meta","exp"
"TRCP",0.953268963894163,"meta","exp"
"WFDP",0.888511377812055,"meta","exp"
"SERC",0.855654456479776,"meta","exp"
"TRCP",0.965725353150902,"meta","exp"
"WFDP",0.915005935222564,"meta","exp"
"SERC",0.859214793622532,"meta","exp"
"TRCP",0.954037813890835,"meta","exp"
"WFDP",0.888068152681391,"meta","exp"
"SERC",0.816411883415348,"meta","exp"
"TRCP",0.934297127260251,"meta","exp"
"WFDP",0.862916199307281,"meta","exp"
"SERC",0.805067470785882,"meta","exp"
"TRCP",0.958232605514975,"meta","exp"
"WFDP",0.877249729697799,"meta","exp"
